"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-27 04:20:00",42271,55505.161190476196,45885
"2019-11-27 04:30:00",43491,55509.98189211283,30734
"2019-11-27 04:40:00",44593,55517.302155063415,26078
"2019-11-27 04:50:00",45252,55524.11073387015,25898
"2019-11-27 05:00:00",45651,55530.511501471134,26812
"2019-11-27 05:10:00",45765,55536.4263920383,26297
"2019-11-27 05:20:00",45670,55541.81370927236,21990
"2019-11-27 05:30:00",45505,55546.47550605025,21542
"2019-11-27 05:40:00",44962,55550.339965461506,30795
"2019-11-27 05:50:00",44416,55553.54122069318,30445
"2019-11-27 06:00:00",44294,55555.39385960299,30617
"2019-11-27 06:10:00",43951,55555.43096668098,30628
"2019-11-27 06:20:00",43748,55553.51690346279,31689
"2019-11-27 06:30:00",43806,55552.11777559273,31392
"2019-11-27 06:40:00",43929,55550.11208576999,31844
"2019-11-27 06:50:00",44311,55548.680830889134,32466
"2019-11-27 07:00:00",44576,55546.38560600446,30328
"2019-11-27 07:10:00",44807,55543.202910900836,30471
"2019-11-27 07:20:00",45192,55541.12951157689,29220
"2019-11-27 07:30:00",45691,55539.55776141476,28723
"2019-11-27 07:40:00",46385,55539.83096064816,28551
"2019-11-27 07:50:00",47067,55540.15322734926,26997
"2019-11-27 08:00:00",47608,55542.09904981461,27429
"2019-11-27 08:10:00",48386,55546.892947208245,24957
"2019-11-27 08:20:00",49361,55552.728083930706,23219
"2019-11-27 08:30:00",50339,55558.91905577602,14005
"2019-11-27 08:40:00",51141,55565.459055728774,13919
"2019-11-27 08:50:00",51806,55571.74084782371,11147
"2019-11-27 09:00:00",52281,55578.54560994682,11164
"2019-11-27 09:10:00",52810,55586.2052007711,11206
"2019-11-27 09:20:00",53278,55593.98626341831,11341
"2019-11-27 09:30:00",53700,55603.29034107549,10816
"2019-11-27 09:40:00",54054,55612.41536896747,10564
"2019-11-27 09:50:00",54834,55623.65946550405,10300
"2019-11-27 10:00:00",55218,55635.663616235965,10213
"2019-11-27 10:10:00",55917,55652.14470256468,10450
"2019-11-27 10:20:00",56851,55672.01001546453,10831
"2019-11-27 10:30:00",57599,55693.073435629325,10966
"2019-11-27 10:40:00",58619,55717.155380446784,10976
"2019-11-27 10:50:00",59657,55742.61836691362,12795
"2019-11-27 11:00:00",60963,55770.95241126545,12502
"2019-11-27 11:10:00",62161,55800.783905470205,12466
"2019-11-27 11:20:00",63472,55835.46043739289,12754
"2019-11-27 11:30:00",64846,55873.17628590547,11930
"2019-11-27 11:40:00",66334,55915.36680169755,11891
"2019-11-27 11:50:00",67887,55948.65972222225,11508
"2019-11-27 12:00:00",69528,55983.197944224004,11504
"2019-11-27 12:10:00",71106,56016.6818783069,11231
