"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-27 16:30:00",95965,88734.58377425044,5605
"2019-11-27 16:40:00",95470,88757.74924217371,5738
"2019-11-27 16:50:00",94763,88779.89984292327,5945
"2019-11-27 17:00:00",94533,88797.81177662036,6270
"2019-11-27 17:10:00",94608,88809.21693121693,6417
"2019-11-27 17:20:00",94758,88816.07576884922,6511
"2019-11-27 17:30:00",95055,88819.37269896385,6570
"2019-11-27 17:40:00",95270,88818.40275022047,7216
"2019-11-27 17:50:00",95542,88814.53794642858,7602
"2019-11-27 18:00:00",95550,88808.5759479718,7843
"2019-11-27 18:10:00",95816,88802.78790509261,7930
"2019-11-27 18:20:00",95962,88794.916046627,7961
"2019-11-27 18:30:00",96212,88785.56773589067,8174
"2019-11-27 18:40:00",96516,88774.38793127207,7935
"2019-11-27 18:50:00",96786,88761.26756779102,8273
"2019-11-27 19:00:00",96892,88745.98708250662,8275
"2019-11-27 19:10:00",97134,88729.26884920636,8227
"2019-11-27 19:20:00",97479,88709.23741319445,8648
"2019-11-27 19:30:00",97589,88686.09040178571,8901
"2019-11-27 19:40:00",97781,88662.11922674162,8882
"2019-11-27 19:50:00",97582,88634.97552910051,9149
"2019-11-27 20:00:00",97371,88606.62367035935,9187
"2019-11-27 20:10:00",96615,88575.52296902555,9160
"2019-11-27 20:20:00",96175,88544.4214616402,9286
"2019-11-27 20:30:00",95563,88511.42438271604,8999
"2019-11-27 20:40:00",95059,88477.12852044753,8949
"2019-11-27 20:50:00",94596,88441.64508928571,8813
"2019-11-27 21:00:00",93410,88402.65096588404,8930
"2019-11-27 21:10:00",92075,88362.13277116402,8927
"2019-11-27 21:20:00",90886,88319.40837880291,9220
"2019-11-27 21:30:00",89905,88275.4064153439,8911
"2019-11-27 21:40:00",88717,88228.48408564812,9067
"2019-11-27 21:50:00",87397,88180.75801917988,8819
"2019-11-27 22:00:00",86127,88131.60153494267,8984
"2019-11-27 22:10:00",84792,88080.90235063931,8950
"2019-11-27 22:20:00",83448,88027.92813740077,9236
"2019-11-27 22:30:00",82531,87974.74735449732,9323
"2019-11-27 22:40:00",81338,87918.54075038577,9310
"2019-11-27 22:50:00",80134,87861.67274305553,9408
"2019-11-27 23:00:00",79028,87804.66227127422,9153
"2019-11-27 23:10:00",77789,87746.38808972662,9247
"2019-11-27 23:20:00",76999,87687.80898644179,9282
"2019-11-27 23:30:00",76163,87627.16757605819,9256
"2019-11-27 23:40:00",75637,87566.45672811949,9343
"2019-11-27 23:50:00",75279,87504.06646825394,9388
"2019-11-28 00:00:00",75028,87440.212191358,9645
"2019-11-28 00:10:00",74585,87373.94649746468,9725
"2019-11-28 00:20:00",74451,87307.6813409391,9329
"2019-11-28 00:30:00",74286,87240.98467813047,9667
"2019-11-28 00:40:00",74536,87175.0048638668,9497
"2019-11-28 00:50:00",75026,87109.62686011902,9374
"2019-11-28 01:00:00",75493,87043.64814125877,9575
"2019-11-28 01:10:00",76210,86977.1581790123,8765
"2019-11-28 01:20:00",76945,86910.52951388885,8757
"2019-11-28 01:30:00",77626,86842.96847442677,9139
"2019-11-28 01:40:00",78343,86775.54153576939,9047
"2019-11-28 01:50:00",79208,86708.27190806877,9156
"2019-11-28 02:00:00",80064,86640.76917300484,8979
"2019-11-28 02:10:00",81249,86575.07098765431,8793
"2019-11-28 02:20:00",82423,86509.48234953704,8863
"2019-11-28 02:30:00",83669,86445.89296737213,8729
"2019-11-28 02:40:00",84810,86383.29126019619,8512
"2019-11-28 02:50:00",85818,86321.7279265873,8786
"2019-11-28 03:00:00",86336,86260.89068700396,8872
"2019-11-28 03:10:00",86829,86201.99382716049,9061
"2019-11-28 03:20:00",87351,86144.14756944444,8990
"2019-11-28 03:30:00",87562,86087.63898533951,8941
"2019-11-28 03:40:00",88052,86032.01677551807,8964
"2019-11-28 03:50:00",88878,85977.88756613756,8996
"2019-11-28 04:00:00",89779,85923.93350418872,9297
"2019-11-28 04:10:00",90776,85870.90835813493,8731
"2019-11-28 04:20:00",91800,85818.660218254,8737
"2019-11-28 04:30:00",92733,85769.12174823636,6979
"2019-11-28 04:40:00",93167,85721.02604166669,6887
"2019-11-28 04:50:00",93296,85673.95424107145,6708
"2019-11-28 05:00:00",92961,85627.94804756396,6559
"2019-11-28 05:10:00",91969,85583.65250220461,6484
"2019-11-28 05:20:00",90887,85541.96602182541,6503
"2019-11-28 05:30:00",89681,85502.35998126103,6467
"2019-11-28 05:40:00",88223,85466.66236772487,6378
"2019-11-28 05:50:00",86592,85434.19444444444,6438
"2019-11-28 06:00:00",85091,85405.89404899691,6266
"2019-11-28 06:10:00",83116,85380.06944444445,6293
"2019-11-28 06:20:00",81643,85360.02552496696,5982
"2019-11-28 06:30:00",80541,85343.91776895945,5931
"2019-11-28 06:40:00",79380,85329.18547453705,5881
"2019-11-28 06:50:00",78266,85317.8951306217,5909
